status_delayed,sch_dep_time,carrier_delta,carrier_us,carrier_envoy,carrier_continental,carrier_discovery,carrier_other,dest_jfk,dest_ewr,dest_lga,distance,origin_dca,origin_iad,origin_bwi,bad_weather,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
1,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
1,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,16.50,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,18.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
1,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
1,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
1,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,19.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,1,0,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
1,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
1,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
1,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
1,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,20.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
1,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,1,0,0,0,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
1,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
1,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,1,0
1,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,0,0,0,1
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,1,0,0,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,1,0,0,0,0
0,21.00,0,1,0,0,0,0,0,0,1,214,1,0,0,0,0,0,0,1,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
1,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
1,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
1,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
1,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,13.98,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,14.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,14.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,14.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
1,14.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
1,14.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,8.75,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,8.75,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,8.75,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
1,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
1,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
1,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
1,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,1,0,0,0,0,0,0
1,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
1,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
1,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,1,0,0,0,0,0,0,1
0,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,1,0,0,0,0,0
1,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
1,15.42,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
1,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
1,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
1,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
1,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
1,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
1,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
1,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,1,0,0,0,0,0,1,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
1,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,10.50,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,1,0,0
0,19.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,1,0,0,0,0
0,19.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,1,0,0,0
1,19.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,1,0
1,19.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,0,0,1
0,16.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,16.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,16.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,16.00,0,0,0,0,0,1,0,1,0,199,1,0,0,0,0,0,0,0,1,0,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,13.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
1,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
1,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
1,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
1,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
1,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
1,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
1,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
1,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
1,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
1,19.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
1,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
1,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
1,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
1,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
1,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
1,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,1,0,0,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
1,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,1,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,0,0,0,1
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,1,0,0,0,0,0
0,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,1,0,0,0,0
1,14.92,0,0,0,0,0,1,0,1,0,169,0,0,1,0,0,0,0,1,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
1,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,1,0,0,0,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,1,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,1,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,1,0
1,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,0,0,0,0,1
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,1,0,0,0,0,0
0,17.00,0,0,0,0,0,1,0,1,0,213,0,1,0,0,0,0,1,0,0,0,0
